673831	4	[1 3 4 5 9]	2018-03-30 18:03:14
673832	5	[1 3 4 5 9]	2018-03-30 18:07:55
673833	1	[1 3 4 7 10]	2018-03-30 18:12:57
673834	1	[2 3 7 9 10]	2018-03-30 18:18:08
673835	2	[2 3 7 9 10]	2018-03-30 18:22:48
673836	1	[1 2 3 7 10]	2018-03-30 18:27:59
673837	1	[1 3 7 8 9]	2018-03-30 18:32:59
673838	2	[1 3 7 8 9]	2018-03-30 18:38:00
673839	1	[1 2 3 6 9]	2018-03-30 18:42:50
673840	1	[2 3 5 8 9]	2018-03-30 18:47:51
673841	1	[2 3 5 6 8]	2018-03-30 18:53:01
673842	1	[4 5 6 8 9]	2018-03-30 18:57:52
673843	1	[3 4 5 6 8]	2018-03-30 19:03:12
673844	1	[3 4 5 6 9]	2018-03-30 19:07:52
673845	1	[3 4 8 9 10]	2018-03-30 19:12:53
673846	2	[3 4 8 9 10]	2018-03-30 19:17:53
673847	1	[4 5 7 9 10]	2018-03-30 19:22:54
673848	2	[4 5 7 9 10]	2018-03-30 19:27:54
673849	3	[4 5 7 9 10]	2018-03-30 19:32:45
673850	4	[4 5 7 9 10]	2018-03-30 19:37:56
673851	1	[1 4 6 8 10]	2018-03-30 19:42:57
673852	2	[1 4 6 8 10]	2018-03-30 19:48:18
673853	3	[1 4 6 8 10]	2018-03-30 19:52:58
673854	1	[1 3 4 5 10]	2018-03-30 19:57:59
673855	1	[1 3 4 6 10]	2018-03-30 20:03:00
673856	2	[1 3 4 6 10]	2018-03-30 20:08:10
673857	3	[1 3 4 6 10]	2018-03-30 20:12:51
673858	4	[1 3 4 6 10]	2018-03-30 20:18:22
673859	1	[4 5 8 9 10]	2018-03-30 20:22:53
673860	2	[4 5 8 9 10]	2018-03-30 20:28:14
673861	1	[3 4 5 8 10]	2018-03-30 20:32:54
673862	1	[3 4 5 9 10]	2018-03-30 20:38:15
673863	2	[3 4 5 9 10]	2018-03-30 20:43:05
673864	1	[2 3 4 8 10]	2018-03-30 20:48:06
673865	2	[2 3 4 8 10]	2018-03-30 20:53:06
673866	1	[2 4 5 7 9]	2018-03-30 20:58:06
673867	2	[2 4 5 7 9]	2018-03-30 21:03:17
673868	3	[2 4 5 7 9]	2018-03-30 21:07:57
673869	4	[2 4 5 7 9]	2018-03-30 21:13:08
673870	1	[4 6 7 8 10]	2018-03-30 21:18:10
673871	1	[4 6 7 8 9]	2018-03-30 21:23:00
673872	1	[4 7 8 9 10]	2018-03-30 21:28:11
673873	1	[1 4 6 9 10]	2018-03-30 21:33:11
673874	2	[1 4 6 9 10]	2018-03-30 21:37:52
673875	1	[1 3 4 6 7]	2018-03-30 21:42:52
673876	2	[1 3 4 6 7]	2018-03-30 21:48:03
673877	3	[1 3 4 6 7]	2018-03-30 21:52:53
673878	4	[1 3 4 6 7]	2018-03-30 21:58:35
673879	1	[1 2 4 8 10]	2018-03-30 22:03:07
673880	2	[1 2 4 8 10]	2018-03-30 22:07:58
673881	3	[1 2 4 8 10]	2018-03-30 22:12:58
673882	1	[1 3 4 7 9]	2018-03-30 22:17:49
673883	1	[1 4 7 8 9]	2018-03-30 22:23:10
673884	2	[1 4 7 8 9]	2018-03-30 22:28:30
673885	1	[1 3 4 7 8]	2018-03-30 22:33:01
673886	2	[1 3 4 7 8]	2018-03-30 22:38:01
673887	1	[1 3 4 9 10]	2018-03-30 22:42:42
673888	2	[1 3 4 9 10]	2018-03-30 22:48:12
673889	3	[1 3 4 9 10]	2018-03-30 22:52:53
673890	1	[1 2 5 7 10]	2018-03-30 22:57:54
673891	2	[1 2 5 7 10]	2018-03-30 23:03:05
673892	3	[1 2 5 7 10]	2018-03-30 23:08:15
673893	1	[1 2 4 6 8]	2018-03-30 23:13:07
673894	1	[1 4 5 6 8]	2018-03-30 23:18:17
673895	2	[1 4 5 6 8]	2018-03-30 23:22:58
673896	3	[1 4 5 6 8]	2018-03-30 23:28:08
673897	4	[1 4 5 6 8]	2018-03-30 23:32:59
673898	1	[1 3 7 8 10]	2018-03-30 23:37:41
673899	1	[1 3 4 7 9]	2018-03-30 23:42:51
673900	2	[1 3 4 7 9]	2018-03-30 23:48:12
673901	3	[1 3 4 7 9]	2018-03-30 23:52:52
673902	1	[1 5 8 9 10]	2018-03-30 23:57:53
673903	1	[4 5 6 9 10]	2018-03-31 09:07:57
673904	1	[1 5 6 9 10]	2018-03-31 09:12:47
673905	2	[1 5 6 9 10]	2018-03-31 09:17:48
673906	3	[1 5 6 9 10]	2018-03-31 09:22:48
673907	1	[4 5 6 8 9]	2018-03-31 09:27:49
673908	2	[4 5 6 8 9]	2018-03-31 09:32:50
673909	3	[4 5 6 8 9]	2018-03-31 09:37:50
673910	4	[4 5 6 8 9]	2018-03-31 09:42:52
673911	5	[4 5 6 8 9]	2018-03-31 09:47:42
673912	1	[1 2 3 6 9]	2018-03-31 09:52:43
673913	1	[2 3 4 7 9]	2018-03-31 09:57:54
673914	2	[2 3 4 7 9]	2018-03-31 10:02:54
673915	3	[2 3 4 7 9]	2018-03-31 10:07:55
673916	1	[1 4 6 7 9]	2018-03-31 10:12:56
673917	1	[1 3 6 7 9]	2018-03-31 10:17:47
673918	1	[1 4 6 7 9]	2018-03-31 10:23:07
673919	1	[1 3 4 7 9]	2018-03-31 10:27:58
673920	1	[1 4 6 7 9]	2018-03-31 10:32:48
673921	2	[1 4 6 7 9]	2018-03-31 10:37:49
673922	3	[1 4 6 7 9]	2018-03-31 10:42:49
673923	1	[2 3 6 7 9]	2018-03-31 10:47:50
673924	2	[2 3 6 7 9]	2018-03-31 10:52:51
673925	1	[1 2 7 9 10]	2018-03-31 10:57:51
673926	2	[1 2 7 9 10]	2018-03-31 11:02:52
673927	3	[1 2 7 9 10]	2018-03-31 11:07:52
673928	1	[4 5 6 8 9]	2018-03-31 11:12:53
673929	2	[4 5 6 8 9]	2018-03-31 11:17:44
673930	1	[5 7 8 9 10]	2018-03-31 11:23:04
673931	2	[5 7 8 9 10]	2018-03-31 11:27:45
673932	3	[5 7 8 9 10]	2018-03-31 11:32:55
673933	1	[3 4 5 9 10]	2018-03-31 11:37:57
673934	1	[2 3 4 8 9]	2018-03-31 11:42:47
673935	1	[1 2 4 5 8]	2018-03-31 11:47:58
673936	1	[1 2 4 5 9]	2018-03-31 11:52:48
673937	1	[2 5 6 8 9]	2018-03-31 11:57:59
673938	2	[2 5 6 8 9]	2018-03-31 12:03:00
673939	1	[1 2 3 6 8]	2018-03-31 12:07:50
673940	2	[1 2 3 6 8]	2018-03-31 12:12:51
673941	3	[1 2 3 6 8]	2018-03-31 12:18:01
673942	4	[1 2 3 6 8]	2018-03-31 12:22:54
673943	1	[3 6 7 9 10]	2018-03-31 12:27:55
673944	1	[2 3 6 7 10]	2018-03-31 12:32:46
673945	1	[3 6 7 9 10]	2018-03-31 12:37:56
673946	2	[3 6 7 9 10]	2018-03-31 12:42:57
673947	1	[2 3 6 7 10]	2018-03-31 12:47:47
673948	2	[2 3 6 7 10]	2018-03-31 12:52:58
673949	1	[2 4 5 6 9]	2018-03-31 12:57:58
673950	1	[2 4 5 6 7]	2018-03-31 13:02:59
673951	2	[2 4 5 6 7]	2018-03-31 13:07:59
673952	3	[2 4 5 6 7]	2018-03-31 13:13:00
673953	1	[1 4 6 9 10]	2018-03-31 13:18:11
673954	2	[1 4 6 9 10]	2018-03-31 13:22:52
673955	1	[2 4 5 6 10]	2018-03-31 13:27:42
673956	2	[2 4 5 6 10]	2018-03-31 13:32:43
673957	1	[1 2 5 6 8]	2018-03-31 13:37:53
673958	1	[2 4 5 6 8]	2018-03-31 13:42:54
673959	2	[2 4 5 6 8]	2018-03-31 13:47:44
673960	1	[1 4 6 8 9]	2018-03-31 13:52:55
673961	2	[1 4 6 8 9]	2018-03-31 13:57:45
673962	3	[1 4 6 8 9]	2018-03-31 14:03:16
673963	4	[1 4 6 8 9]	2018-03-31 14:07:57
673964	5	[1 4 6 8 9]	2018-03-31 14:12:48
673965	6	[1 4 6 8 9]	2018-03-31 14:18:10
673966	7	[1 4 6 8 9]	2018-03-31 14:22:51
673967	8	[1 4 6 8 9]	2018-03-31 14:27:51
673968	9	[1 4 6 8 9]	2018-03-31 14:32:52
673969	10	[1 4 6 8 9]	2018-03-31 14:37:42
673970	11	[1 4 6 8 9]	2018-03-31 14:42:53
673971	12	[1 4 6 8 9]	2018-03-31 14:48:03
673972	13	[1 4 6 8 9]	2018-03-31 14:52:54
673973	14	[1 4 6 8 9]	2018-03-31 14:57:44
673974	15	[1 4 6 8 9]	2018-03-31 15:03:05
673975	1	[2 3 6 8 10]	2018-03-31 15:07:56
673976	2	[2 3 6 8 10]	2018-03-31 15:12:56
673977	3	[2 3 6 8 10]	2018-03-31 15:17:57
673978	1	[1 4 6 7 10]	2018-03-31 15:22:48
673979	2	[1 4 6 7 10]	2018-03-31 15:27:59
673980	1	[4 6 7 8 10]	2018-03-31 15:32:59
673981	2	[4 6 7 8 10]	2018-03-31 15:37:50
673982	3	[4 6 7 8 10]	2018-03-31 15:43:00
673983	4	[4 6 7 8 10]	2018-03-31 15:47:53
673984	1	[2 4 5 6 9]	2018-03-31 15:52:54
673985	1	[2 3 4 7 9]	2018-03-31 15:57:55
673986	2	[2 3 4 7 9]	2018-03-31 16:02:45
673987	3	[2 3 4 7 9]	2018-03-31 16:07:56
673988	1	[3 4 6 7 10]	2018-03-31 16:12:47
673989	2	[3 4 6 7 10]	2018-03-31 16:17:58
673990	1	[3 5 8 9 10]	2018-03-31 16:22:58
673991	1	[1 3 4 5 9]	2018-03-31 16:27:49
673992	1	[1 3 4 5 8]	2018-03-31 16:32:49
673993	2	[1 3 4 5 8]	2018-03-31 16:38:00
673994	1	[1 3 7 8 9]	2018-03-31 16:43:21
673995	1	[2 3 5 7 9]	2018-03-31 16:47:51
673996	2	[2 3 5 7 9]	2018-03-31 16:52:52
673997	1	[1 2 3 5 8]	2018-03-31 16:57:52
673998	2	[1 2 3 5 8]	2018-03-31 17:02:53
673999	1	[3 4 6 7 8]	2018-03-31 17:07:53
674000	1	[2 3 4 6 7]	2018-03-31 17:12:54
674001	1	[3 4 6 7 8]	2018-03-31 17:18:04
674002	2	[3 4 6 7 8]	2018-03-31 17:22:55
674003	3	[3 4 6 7 8]	2018-03-31 17:28:15
674004	4	[3 4 6 7 8]	2018-03-31 17:33:07
674005	1	[1 2 6 9 10]	2018-03-31 17:37:48
674006	1	[1 2 3 6 9]	2018-03-31 17:42:49
674007	1	[2 3 6 9 10]	2018-03-31 17:47:59
674008	2	[2 3 6 9 10]	2018-03-31 17:52:50
674009	3	[2 3 6 9 10]	2018-03-31 17:57:50
674010	1	[1 6 7 8 9]	2018-03-31 18:02:52
674011	2	[1 6 7 8 9]	2018-03-31 18:07:42
674012	1	[2 3 6 7 9]	2018-03-31 18:13:33
674013	2	[2 3 6 7 9]	2018-03-31 18:18:14
674014	3	[2 3 6 7 9]	2018-03-31 18:22:54
674015	4	[2 3 6 7 9]	2018-03-31 18:27:46
674016	1	[1 3 4 6 9]	2018-03-31 18:32:57
674017	1	[1 2 4 5 6]	2018-03-31 18:37:48
674018	1	[1 2 5 6 9]	2018-03-31 18:42:48
674019	1	[2 4 5 9 10]	2018-03-31 18:53:00
674020	2	[2 4 5 9 10]	2018-03-31 18:53:10
674021	1	[3 4 6 8 10]	2018-03-31 18:57:40
674022	1	[3 5 6 7 8]	2018-03-31 19:02:51
674023	1	[1 3 5 8 10]	2018-03-31 19:07:51
674024	1	[1 5 7 8 10]	2018-03-31 19:12:52
674025	1	[2 3 7 8 10]	2018-03-31 19:18:02
674026	1	[1 2 3 7 9]	2018-03-31 19:22:53
